datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-11-21 09:58:48-03"	IBt	SP	204819	"Minaria cordata"	S	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			72751		"Kral, R; Wanderley, MGL; Cerati, TM; Lima, E"	1985	07	13				Brasil	Bahia	"Rio de Contas"	"Rd. to Pico das Almas, ca. 19 km SW of Rio de Contas"	0	0	-41.8114013671875	-13.5789003372192	49773		900	1000										
"2019-11-21 09:58:48-03"	IBt	SP	246376	"Minaria cordata"	S	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			1397		"Pereira, BAS"	1990	06	21				Brasil	"Distrito Federal"	Brasília	"Reserva Ecológica do IBGE, Campo de murundum próximo barra Córrego Pitoco"	0	0	-47.9296989440918	-15.7797002792358	70570													
"2019-11-21 09:58:48-03"	IBt	SP	25103	"Minaria cordata"	S	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CRONDON5983		"Hoehne, FC"	1915	11					Brasil	"Minas Gerais"	"Lagoa Santa"		0	0	-43.8897018432617	-19.6271991729736	12338													
"2019-11-21 09:58:51-03"	IBt	SP	292364	"Minaria cordata"	S	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			27269		"Harley, RM; Hind, DJN"	1988	12	16				Brasil	Bahia	"Água Quente"	"Pico das Almas, vertente norte. Vale ao oeste da Serra do Pau Queimado"	-41.983333	-13.5					1500	1500										
"2019-11-21 09:58:51-03"	IBt	SP	359002	"Minaria cordata"	S	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			825		"Konno, T; Sousa, GM"	2002	03	07				Brasil	Bahia	"Rio de Contas"	"Caminho para o Pico das Almas, Vale do Queiróz"	-41.959167	-13.5225					170	170										
"2019-11-21 09:58:51-03"	IBt	SP	68571	"Minaria cordata"	S	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			3637		"Macedo, A"	1952	07	24				Brasil	Goiás	Niquelândia	"Jazidas de Níquel"	0	0	-48.4597015380859	-14.4738998413086	74171													
"2019-11-21 09:58:51-03"	IBt	SP	145589	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC1908		"Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F"	1972	04	17				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 139 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264		1290	1290										
"2019-11-21 09:58:51-03"	IBt	SP	145617	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC308		"Joly, AB; Semir, J; Ugadim, Y"	1970	06	08				Brasil	"Minas Gerais"	Jaboticatubas	"Km 139 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264		1290	1290										
"2019-11-21 09:58:51-03"	IBt	SP	145621	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			740		"Semir, J; Sazima, M"	1972	02	07				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145700	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC1335		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	06				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 140 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145720	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			2027		"Semir, J; Sazima, M"	1972	04	30				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 132 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	180048	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC7811		"Lewis, GP; Muniz, CF; Mantovani, W; Giulietti, AM; Silva, JS"	1982	02	17				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Próximo à Fazenda Boa Vista"	0	0	-43.7144012451172	-19.1688995361328	26557													
"2019-11-21 09:58:51-03"	IBt	SP	185341	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC6952		"Castro, NM; Sajo, MG"	1981	01	11				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Km 130 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro&nf;Km das cobras"	0	0	-43.7144012451172	-19.1688995361328	26557													
"2019-11-21 09:58:51-03"	IBt	SP	25077	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			s.n.		"Hoehne, FC"	1914	11	11				Brasil	"Minas Gerais"	"Lagoa Santa"		0	0	-43.8897018432617	-19.6271991729736	12338													
"2019-11-21 09:58:51-03"	IBt	SP	298457	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			130		"Rapini, A; Wanderley, MGL; Souza, GM; Forzza, RC"	1996	05	23				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Bifurcação km 127"	0	0	-43.7144012451172	-19.1688995361328	26557													
"2019-11-21 09:58:51-03"	IBt	SP	332917	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			66292		"Hatschbach, G; Hatschbach, M; Barbosa, E"	1997	03	16				Brasil	"Minas Gerais"	"Joaquim Felício"	"Serra do Cabral, Armazém da Laje"	0	0	-44.1721992492676	-17.7574996948242	37503													
"2019-11-21 09:58:51-03"	IBt	SP	359042	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			850		"Konno, T; Sousa, GM"	2002	03	14				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, MG-010, ca. de 1 km após a estátua do Juquinha"	-43.550278	-19.260833					140	140										
"2019-11-21 09:58:51-03"	IBt	SP	359050	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				838		"Konno, T; Sousa, GM"	2002	03	13				Brasil	"Minas Gerais"	Gouveia	"Serra do Cipó, BR-259, ca. km 509, próximo à linha de alta tensão"	0	0	-43.7407989501953	-18.4543991088867	37970													
"2019-11-21 09:58:51-03"	IBt	SP	359056	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			841		"Konno, T; Sousa, GM"	2002	03	13				Brasil	"Minas Gerais"	Diamantina	"Estrada para Biribiri, ca. do km 5 à direita da Cachoeira dos Cristais"	-43.616667	-18.173889					1200	1200										
"2019-11-21 09:58:51-03"	IBt	SP	5015	"Minaria decussata"	S	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			s.n.		"Hoehne, FC"	1921	01	18				Brasil	"Minas Gerais"		"Serra do Caraça"	0	0																
"2019-11-21 09:58:51-03"	IBt	SP	349575	"Minaria diamantinensis"	S	Plantae				Apocynaceae	Minaria	diamantinensis		"(Fontella) T.U.P.Konno & Rapini"	"Rapini, A"	2008				705		"Konno, T; Vitta, F; Prata, AP; Mansanares, ME"	2000	11	29				Brasil	"Minas Gerais"	Diamantina	"Estrada para Conselheiro Mata, km 165. Sobre afloramento na margem direita da estrada"	-43.889444	-18.308889					1360	1360										
"2019-11-21 09:58:51-03"	IBt	SP	359043	"Minaria diamantinensis"	S	Plantae				Apocynaceae	Minaria	diamantinensis		"(Fontella) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			847		"Konno, T; Sousa, GM"	2002	03	13				Brasil	"Minas Gerais"	Diamantina	"Estrada para Conselheiro Mata, a ca. 27 km da rodovia, na altura do km 165"	-43.889444	-18.308889					130	130										
"2019-11-21 09:58:51-03"	IBt	SP	145548	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			3700		"Semir, J; Joly, AM"	1973	01	04				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145562	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			3720		"Semir, J; Joly, AM"	1973	01	05				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 121 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145593	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC1142		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	05				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145610	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC1099		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	05				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145622	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC891		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	04				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 118 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145692	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC1788		"Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F"	1972	04	16				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 119.5 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264		1200	1200										
"2019-11-21 09:58:51-03"	IBt	SP	145696	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			491		"Semir, J; Sazima, M"	1971	12	13				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145699	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC887		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	04				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 118 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145722	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			2072		"Semir, J; Sazima, M"	1972	05	01				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 120 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	180036	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC8145		"Cordeiro, I; Pirani, JR; Wagner, HL; Hensold, N"	1982	03	23				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro. Fazenda Inhame (Serra Mineira)"	-43.9	-18.916667																
"2019-11-21 09:58:51-03"	IBt	SP	180041	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC8117		"Pirani, JR; Cordeiro, I; Wagner, HL; Hensold, N"	1982	03	23				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro. Fazenda Inhame (Serra Mineira)"	-43.9	-18.916667																
"2019-11-21 09:58:51-03"	IBt	SP	180049	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC7924		"Giulietti, AM; Mantovani, W; Muniz, CF; Lewis, GP; Silva, JS"	1982	02	18				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro. Na estrada para Lapinha. Mata de Galeria, mais ou menos 4 km da cidade"	0	0	-43.7144012451172	-19.1688995361328	26557													
"2019-11-21 09:58:51-03"	IBt	SP	219154	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			1314		"Barros, F"	1987	02	01				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Km 109 da estrada Lagoa Santa a Conceição do Mato Dentro"	0	0	-43.7144012451172	-19.1688995361328	26557		1200	1200										
"2019-11-21 09:58:51-03"	IBt	SP	275556	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			2758		"Barros, F"	1993	05	01				Brasil	"Minas Gerais"		"Serra do Cipó, Retiro do Alto do Palácio"	0	0					1300	1300										
"2019-11-21 09:58:51-03"	IBt	SP	349576	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008				708		"Konno, T; Vitta, F; Prata, AP; Mansanares, ME"	2000	11	30				Brasil	"Minas Gerais"	Diamantina	"Estrada para Milho Verde, ca. de 13 km de Diamantina"	-43.546389	-18.337222																
"2019-11-21 09:58:51-03"	IBt	SP	351717	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			790		"Konno, T; Prata, AP; et al."	2001	04	03				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Nas proximidades do Rio Capivara, a ca. 4 km N da rodovia"	-43.555833	-19.227222					130	130										
"2019-11-21 09:58:51-03"	IBt	SP	359044	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			848		"Konno, T; Sousa, GM"	2002	03	13				Brasil	"Minas Gerais"	Diamantina	"Estrada para Conselheiro Mata, a ca. de 27 km da rodovia, na altura do km 165"	-43.889444	-18.308889					130	130										
"2019-11-21 09:58:51-03"	IBt	SP	359046	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			834		"Konno, T; Sousa, GM"	2002	03	12				Brasil	"Minas Gerais"	Gouveia	"BR-259, km 515 em direção à Gouveia"	-43.986667	-18.615					850	850										
"2019-11-21 09:58:51-03"	IBt	SP	359055	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			844		"Konno, T; Sousa, GM"	2002	03	13				Brasil	"Minas Gerais"	Diamantina	"Estrada para Biribiri. Cachoeria dos Cristais"	-43.601389	-18.156667					115	115										
"2019-11-21 09:58:51-03"	IBt	SP	74207	"Minaria ditassoides"	S	Plantae				Apocynaceae	Minaria	ditassoides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			1016		"Joly, AB"	1951	01	17				Brasil	"Minas Gerais"		"Serra do Cipó"	0	0																
"2019-11-21 09:58:51-03"	IBt	SP	359058	"Minaria grazielae"	S	Plantae				Apocynaceae	Minaria	grazielae		"(Fontella & Marquete) T.U.P.Konno & Rapini"	"Rapini, A"	2008				845		"Konno, T; Sousa, GM"	2002	03	13				Brasil	"Minas Gerais"	Diamantina	"Estrada para Biribiri, Cachoeira dos Cristais"	-43.601389	-18.106667					115	115										
"2019-11-21 09:58:51-03"	IBt	SP	367551	"Minaria grazielae"	S	Plantae				Apocynaceae	Minaria	grazielae		"(Fontella & Marquete) T.U.P.Konno & Rapini"	"Rapini, A"	2008				25439		"Souza, VC; Souza, JP; Romão, GO; Araújo, AO"	2001	07	08				Brasil	"Minas Gerais"	Diamantina	"Estrada entre Diamantina e Conselheiro da Mata, 22 km da Estrada Diamantina - Gouveia"	-45.842778	-18.295278					1180	1180										
"2019-11-21 09:58:51-03"	IBt	SP	28573	"Minaria hemipogonoides"	S	Plantae				Apocynaceae	Minaria	hemipogonoides		"(E.Fourn.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				2836		"Gomes, M"							Brasil	"Minas Gerais"		"Serra do Cipó"	0	0																
"2019-11-21 09:58:51-03"	IBt	SP	359041	"Minaria magisteriana"	S	Plantae				Apocynaceae	Minaria	magisteriana		"(Rapini) T.U.P.Konno & Rapini"	"Rapini, A"	2008				851		"Konno, T; Sousa, GM"	2002	03	15				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Trilha para Cachoeira da Capivara"	-43.553611	-19.237222					140	140										
"2019-11-21 09:58:51-03"	IBt	SP	145642	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC876		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	04				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	145675	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				CFSC852		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	04				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
"2019-11-21 09:58:51-03"	IBt	SP	180035	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC8205		"Cordeiro, I; Pirani, JR; Wagner, HL; Hensold, N"	1982	03	24				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Santana do Pirapama. Fazenda Inhame (Serra Mineira)"	-43.9	-18.916667																
"2019-11-21 09:58:51-03"	IBt	SP	185334	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC6878		"Henrique, MC; Sajo, MG; Rossi, L; Cordeiro, I; Castro, NM; Chukr, NS; Furlan, A; Pirani, JR"	1981	01	09				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina"	0	0	-43.7144012451172	-19.1688995361328	26557													
"2019-11-21 09:58:51-03"	IBt	SP	219146	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			1302		"Barros, F"	1987	02	01				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Km 109 da estrada Lagoa Santa - Conceição do Mato Dentro"	0	0	-43.7144012451172	-19.1688995361328	26557		1200	1200										
"2019-11-21 09:58:51-03"	IBt	SP	28569	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			390		"Gomes, M"							Brasil	"Minas Gerais"			0	0																
"2019-11-21 09:58:51-03"	IBt	SP	321676	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			11083		"Eiten, G; Eiten, LT"	1969	03	11				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Along road from village of Almeida to city of Conceição do Mato Dentro. Between 100-200 m along road from km 120 marker and 7 km south along road from \"Palácio\""	-43.583333	-19.3					1100	1100										
"2019-11-21 09:58:51-03"	IBt	SP	349574	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				700		"Konno, T; Vitta, F; Prata, AP; Mansanares, ME"	2000	11	28				Brasil	"Minas Gerais"	Datas	"Ca. 2o km antes de Diamantina, proximidade do km 609, pequena estrada à direita, junto a uma grande população de <em>Lychnophora</em>"	-43.678889	-18.36					1420	1420										
"2019-11-21 09:58:51-03"	IBt	SP	351721	"Minaria micromeria"	S	Plantae				Apocynaceae	Minaria	micromeria		"(Decne.) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			784		"Konno, T; Prata, AP; et al."	2001	04	02				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Nos arredores do Córrego Palácio"	-43.555556	-19.273889					120	120										
"2019-11-21 09:58:51-03"	IBt	SP	180037	"Minaria parva"	S	Plantae				Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008				CFSC8138		"Cordeiro, I; Pirani, JR; Wagner, HL; Hensold, N"	1982	03	23				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, Fazenda Inhame (Serra Mineira)"	-43.9	-18.916667																
"2019-11-21 09:58:51-03"	IBt	SP	180042	"Minaria parva"	S	Plantae				Apocynaceae	Minaria	parva		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008				CFSC8084		"Pirani, JR; Cordeiro, I; Wagner, HL; Hensold, N"	1982	03	22				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, Fazenda Inhame (Serra Mineira)"	-43.9	-18.916667																
"2019-11-21 09:58:51-03"	IBt	SP	144976	"Minaria polygaloides"	S	Plantae				Apocynaceae	Minaria	polygaloides		"(Silveira) T.U.P.Konno & Rapini"	"Rapini, A"	2008	07			CFSC1295		"Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F"	1972	03	06				Brasil	"Minas Gerais"	Jaboticatubas	"Serra do Cipó, Km 140 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina"	0	0	-43.7449989318848	-19.513599395752	31264													
