"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
1784,"USP","SPF","168473","Diplusodon_hexander",NA,"T. B. Cavalcanti",-18.4225,-43.7175,708
1787,"USP","SPF","167151","Diplusodon_ramosissimus",NA,"T. B. Cavalcanti",-16.05,-47.933333,541
1788,"USP","SPF","167024","Diplusodon_minasensis",NA,"T. B. Cavalcanti",-18.810833,-43.7525,708
1791,"USP","SPF","164642","Diplusodon_minasensis",NA,"T. B. Cavalcanti",-18.810833,-43.7525,708
1792,"USP","SPF","163809","Diplusodon_candollei",NA,"T. B. Cavalcanti",-18.840556,-43.748056,708
1793,"USP","SPF","162277","Diplusodon_astictus",NA,"T. B. Cavalcanti",-14.173889,-47.504722,422
1794,"USP","SPF","162278","Diplusodon_aggregatifolius",NA,"T. B. Cavalcanti",-16.558611,-42.885833,589
1801,"USP","SPF","160308","Diplusodon_virgatus",NA,"T. B. Cavalcanti",-20.489056,-43.663639,828
1802,"USP","SPF","159911","Diplusodon_thymifolius",NA,"T. B. Cavalcanti",-14.088611,-42.505278,430
1805,"USP","SPF","153989","Diplusodon_ulei",NA,"T. B. Cavalcanti",-13.033333,-41.833333,351
1807,"USP","SPF","152431","Diplusodon_orbicularis",NA,"T. B. Cavalcanti",-19.290861,-43.568056,748
1814,"USP","SPF","148014","Diplusodon_ulei",NA,"T. B. Cavalcanti",-13.033333,-41.833333,351
1817,"USP","SPF","142874","Diplusodon_incanus",NA,"T. B. Cavalcanti",-13.9,-47.35,382
1819,"USP","SPF","140477","Diplusodon_bradei",NA,"T. B. Cavalcanti",-18.594333,-43.964,707
1821,"USP","SPF","140478","Diplusodon_ciliiflorus",NA,"T. B. Cavalcanti",-18.401556,-43.317194,709
1822,"USP","SPF","138096","Diplusodon_ulei",NA,"T. B. Cavalcanti",-13.533333,-41.95,391
1827,"USP","SPF","136394","Diplusodon_puberulus",NA,"T. B. Cavalcanti",-17.75,-44.2,667
1833,"USP","SPF","132312","Diplusodon_ulei","ulei","T. B. Cavalcanti",-13.595278,-41.834722,391
1839,"USP","SPF","129647","Diplusodon_virgatus",NA,"T. B. Cavalcanti",-18.751111,-43.678611,708
1841,"USP","SPF","129048","Diplusodon_ulei","ulei","T. B. Cavalcanti",-12.939722,-41.475278,352
1842,"USP","SPF","127386","Diplusodon_helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.182222,-43.705,668
1843,"USP","SPF","127100","Diplusodon_hirsutus",NA,"T. B. Cavalcanti",-11.590556,-41.207222,232
1849,"USP","SPF","123827","Diplusodon_ulei","ciliatus","T. B. Cavalcanti",-12.95,-41.4075,352
1852,"USP","SPF","121750","Diplusodon_buxifolius",NA,"T. B. Cavalcanti",-20.503889,-43.645556,828
1854,"USP","SPF","119965","Diplusodon_epilobioides",NA,"T. B. Cavalcanti",-13.283333,-41.883333,351
1855,"USP","SPF","117138","Diplusodon_hirsutus",NA,"T. B. Cavalcanti",-11.579167,-41.165556,232
1858,"USP","SPF","113784","Diplusodon_ulei","ulei","T. B. Cavalcanti",-13.316667,-41.85,351
