"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_2","id_grid"
2296,"UEFS","HUEFS","234499","Diplusodon kielmeyeroides","macrocalyx","T. B. Cavalcanti",-14.18302262,-47.53516279,1945,422
2580,"UNICAMP","UEC","78808","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1946,668
2632,"JBRJ","RB","RB01321727","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1947,668
2928,"JBRJ","RB","RB00209943","Diplusodon ciliatiflorus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1948,422
3070,"JBRJ","RB","RB00209547","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,1949,748
6255,"Cenargen","CEN","81626","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1950,668
6554,"Cenargen","CEN","62210","Diplusodon capitalensis",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1951,501
6561,"Cenargen","CEN","62044","Diplusodon bradei",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1952,668
6582,"Cenargen","CEN","61854","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1953,501
6769,"Cenargen","CEN","51441","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1954,668
6773,"Cenargen","CEN","51426","Diplusodon ciliatiflorus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1955,422
6997,"Cenargen","CEN","39859","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1956,422
7001,"Cenargen","CEN","39858","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1957,422
7717,"Cenargen","CEN","18532","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1958,422
7949,"UEFS","HUEFS","28342","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.05221426,-41.48395519,1959,352
11610,"NYBG","NYBG_BR","980400","Diplusodon adpressipilus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1960,422
11950,"NYBG","NYBG_BR","424593","Diplusodon parvifolius",NA,"A. Lourteig",-12.42339943,-41.88215591,1961,311
16415,"CEPLAC","CEPEC","95838","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.03774692,-41.87902762,1962,351
713,"NY","NY","00940290","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1963,668
724,"NY","NY","445448","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1964,501
765,"NY","NY","00924029","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1965,668
942,"NY","NY","00940296","Diplusodon hexander",NA,"A. Lourteig",-17.99283125,-43.61023331,1966,668
943,"NY","NY","00924034","Diplusodon uninervius",NA,"S. A. Graham",-17.99283125,-43.61023331,1967,668
974,"NY","NY","818306","Diplusodon strigosus",NA,"A. Lourteig",-15.78111952,-47.79722597,1968,501
1136,"NY","NY","00924058","Diplusodon virgatus",NA,"A. Lourteig",-15.78111952,-47.79722597,1969,501
1383,"W","Herbarium W","2018-0007532","Diplusodon minasensis",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1970,668
1556,"UFOP","OUPR","4739","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.33077985,-43.99288512,1971,827
1602,"UFOP","OUPR","1809","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-20.33077985,-43.99288512,1972,827
1623,"UNICAMP","UEC","197979","Diplusodon minasensis",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1973,668
2302,"HBG","HBGSpermatophyta - Herbarium Hamburgense","HBG524647","Diplusodon mononeuros",NA,"A. Lourteig",-17.99283125,-43.61023331,1974,668
2450,"UNICAMP","UEC","27654","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1975,668
2457,"UNICAMP","UEC","9534","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1976,668
2559,"Cenargen","CEN","73392","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1977,501
3499,"MO","MO","3403974","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1978,501
3503,"MO","MO","3403968","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1979,501
3528,"MO","MO","3403024","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1980,501
3613,"MO","MO","3397446","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,1981,501
3636,"MO","MO","3396222","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1982,422
3670,"MO","MO","3394006","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1983,668
3673,"MO","MO","3393626","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,1984,668
3687,"MO","MO","3392656","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1985,668
3712,"MO","MO","3268688","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1986,668
3718,"MO","MO","3268656","Diplusodon bradei",NA,"S. A. Graham",-20.18751146,-46.51358296,1987,823
3719,"MO","MO","3268654","Diplusodon bradei",NA,"S. A. Graham",-19.90498217,-47.26662739,1988,782
3722,"MO","MO","3268653","Diplusodon bradei",NA,"S. A. Graham",-19.90498217,-47.26662739,1989,782
3734,"MO","MO","3268599","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.03774692,-41.87902762,1990,351
3749,"MO","MO","3268432","Diplusodon minasensis",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,1991,668
3755,"MO","MO","3268382","Diplusodon ovatus",NA,"S. A. Graham",-20.18751146,-46.51358296,1992,823
3765,"MO","MO","3268377","Diplusodon ovatus",NA,"S. A. Graham",-20.18751146,-46.51358296,1993,823
3766,"MO","MO","3268330","Diplusodon virgatus",NA,"S. A. Graham",-20.18751146,-46.51358296,1994,823
3778,"MO","MO","3268321","Diplusodon villosissimus",NA,"S. A. Graham",-20.18751146,-46.51358296,1995,823
3779,"MO","MO","3268320","Diplusodon villosissimus",NA,"S. A. Graham",-20.18751146,-46.51358296,1996,823
3780,"MO","MO","3268319","Diplusodon ulei","ciliatus","T. B. Cavalcanti",-13.05221426,-41.48395519,1997,352
3786,"MO","MO","3264284","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1998,422
3788,"MO","MO","3264237","Diplusodon macrodon",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,1999,422
3797,"MO","MO","3264447","Diplusodon cordifolius",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2000,422
3803,"MO","MO","3264219","Diplusodon macrodon",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2001,422
3845,"MO","MO","3263973","Diplusodon oblongus","angustifolius","T. B. Cavalcanti",-14.18302262,-47.53516279,2002,422
3848,"MO","MO","3263774","Diplusodon macrodon",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2003,422
3853,"MO","MO","3263693","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2004,422
3872,"MO","MO","3263695","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2005,422
3883,"MO","MO","3258329","Diplusodon adpressipilus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2006,422
3889,"MO","MO","3258321","Diplusodon adpressipilus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2007,422
3931,"MO","MO","3159464","Diplusodon orbicularis",NA,"A. Lourteig",-17.99283125,-43.61023331,2008,668
3940,"MO","MO","3159157","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,2009,668
3944,"MO","MO","3159067","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2010,501
3945,"MO","MO","3159226","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2011,501
3949,"MO","MO","3159147","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2012,501
3951,"MO","MO","3159389","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2013,668
3954,"MO","MO","3159302","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2014,501
3959,"MO","MO","3158991","Diplusodon ramosissimus",NA,"A. Lourteig",-15.78111952,-47.79722597,2015,501
3965,"MO","MO","3158561","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2016,501
3970,"MO","MO","3158332","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2017,501
3971,"MO","MO","3158117","Diplusodon bradei",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2018,668
3974,"MO","MO","3158226","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2019,501
3977,"MO","MO","3157889","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2020,501
3993,"MO","MO","3157571","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2021,501
3995,"MO","MO","3157482","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,2022,501
3996,"MO","MO","3157633","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2023,501
4005,"MO","MO","3157288","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2024,501
4011,"MO","MO","3157367","Diplusodon incanus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2025,422
4013,"MO","MO","3156986","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2026,422
4017,"MO","MO","3157491","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2027,501
4027,"MO","MO","3156754","Diplusodon parvifolius",NA,"A. Lourteig",-12.42339943,-41.88215591,2028,311
4032,"MO","MO","3156785","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.07438198,-43.90441805,2029,788
4033,"MO","MO","3156538","Diplusodon hexander",NA,"A. Lourteig",-17.99283125,-43.61023331,2030,668
4034,"MO","MO","3156537","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2031,501
4035,"MO","MO","3156656","Diplusodon nitidus",NA,"A. Lourteig",-17.99283125,-43.61023331,2032,668
4043,"MO","MO","3156507","Diplusodon virgatus",NA,"S. A. Graham",-20.26749747,-44.34566228,2033,827
4047,"MO","MO","3156375","Diplusodon hexander",NA,"A. Lourteig",-17.99283125,-43.61023331,2034,668
4051,"MO","MO","3156192","Diplusodon villosus",NA,"A. Lourteig",-15.78111952,-47.79722597,2035,501
4057,"MO","MO","3156144","Diplusodon uninervius",NA,"A. Lourteig",-17.99283125,-43.61023331,2036,668
4062,"MO","MO","3156011","Diplusodon marginatus",NA,"A. Lourteig",-15.78111952,-47.79722597,2037,501
4083,"MO","MO","3155487","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2038,668
4089,"MO","MO","3155229","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,2039,748
4100,"MO","MO","3155412","Diplusodon glaucescens",NA,"A. Lourteig",-17.99283125,-43.61023331,2040,668
4268,"K","Herbarium","K001076317","Diplusodon subsericeus",NA,"E. Koehne",-20.39135163,-43.61077319,2041,828
4337,"K","Herbarium","K001076229","Diplusodon uninervius",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2042,668
4362,"K","Herbarium","K001076226","Diplusodon uninervius",NA,"A. Lourteig",-17.99283125,-43.61023331,2043,668
4365,"K","Herbarium","K001072662","Diplusodon paraisoensis",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2044,501
4387,"K","Herbarium","K001072639","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2045,501
4423,"K","Herbarium","K001072647","Diplusodon marginatus",NA,"A. Lourteig",-15.78111952,-47.79722597,2046,501
4478,"K","Herbarium","K001066962","Diplusodon ramosissimus",NA,"A. Lourteig",-15.78111952,-47.79722597,2047,501
4539,"K","Herbarium","K001066849","Diplusodon hexander",NA,"A. Lourteig",-17.99283125,-43.61023331,2048,668
4580,"W","Herbarium W","2911-0008226","Diplusodon thymifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2049,501
4583,"W","Herbarium W","2012-0000771","Diplusodon micromerus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2050,501
4606,"W","Herbarium W","0053401","Diplusodon decussatus",NA,"E. Koehne",-15.78111952,-47.79722597,2051,501
4613,"W","Herbarium W","0053434","Diplusodon sessiliflorus",NA,"E. Koehne",-15.78111952,-47.79722597,2052,501
4617,"W","Herbarium W","0053439","Diplusodon incanus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2053,501
4623,"W","Herbarium W","0053404","Diplusodon gracilis",NA,"E. Koehne",-15.78111952,-47.79722597,2054,501
4627,"W","Herbarium W","0053423","Diplusodon microphyllus",NA,"E. Koehne",-15.78111952,-47.79722597,2055,501
4629,"W","Herbarium W","0053428","Diplusodon puberulus",NA,"E. Koehne",-15.78111952,-47.79722597,2056,501
4632,"W","Herbarium W","0053438","Diplusodon incanus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2057,501
4637,"W","Herbarium W","0053426","Diplusodon ovatus",NA,"E. Koehne",-15.78111952,-47.79722597,2058,501
4638,"W","Herbarium W","0053441","Diplusodon virgatus",NA,"E. Koehne",-15.78111952,-47.79722597,2059,501
4639,"W","Herbarium W","0053421","Diplusodon macrodon",NA,"E. Koehne",-15.78111952,-47.79722597,2060,501
4642,"W","Herbarium W","0053405","Diplusodon hirsutus",NA,"E. Koehne",-15.78111952,-47.79722597,2061,501
5147,"UnB","UB","93708","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2062,501
5150,"UnB","UB","93737","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2063,501
5196,"UnB","UB","93739","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2064,501
5201,"UnB","UB","93738","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2065,501
5216,"UnB","UB","93702","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2066,501
5223,"UnB","UB","93680","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2067,501
5225,"UnB","UB","93679","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2068,501
5286,"UnB","UB","93631","Diplusodon ramosissimus",NA,"A. Lourteig",-15.78111952,-47.79722597,2069,501
5287,"UnB","UB","93616","Diplusodon oblongus",NA,"A. Lourteig",-15.78111952,-47.79722597,2070,501
5291,"UnB","UB","93641","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2071,501
5296,"UnB","UB","93632","Diplusodon ramosissimus",NA,"A. Lourteig",-15.78111952,-47.79722597,2072,501
5297,"UnB","UB","93630","Diplusodon ramosissimus",NA,"A. Lourteig",-15.78111952,-47.79722597,2073,501
5300,"UnB","UB","93625","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2074,501
5315,"UnB","UB","93367","Diplusodon virgatus",NA,"A. Lourteig",-15.78111952,-47.79722597,2075,501
5325,"UnB","UB","93368","Diplusodon virgatus",NA,"A. Lourteig",-15.78111952,-47.79722597,2076,501
5332,"UnB","UB","93346","Diplusodon strigosus",NA,"A. Lourteig",-15.78111952,-47.79722597,2077,501
5347,"UnB","UB","93369","Diplusodon virgatus",NA,"A. Lourteig",-15.78111952,-47.79722597,2078,501
5374,"UnB","UB","93356","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2079,501
5390,"UnB","UB","93298","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2080,422
5428,"UnB","UB","93279","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2081,501
5431,"UnB","UB","93265","Diplusodon marginatus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2082,501
5450,"UnB","UB","93243","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2083,422
6157,"MBM","MBM","22123","Diplusodon virgatus",NA,"A. Lourteig",-20.39135163,-43.61077319,2084,828
6644,"Cenargen","CEN","58189","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,2085,828
6652,"Cenargen","CEN","58175","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,2086,828
7080,"Cenargen","CEN","38131","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.39135163,-43.61077319,2087,828
7548,"Cenargen","CEN","19119","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.33077985,-43.99288512,2088,827
8074,"UFU","HUFU","49846","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2089,668
8075,"UFU","HUFU","49834","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2090,668
10387,"MOBOT","MOBOT_BR","3258321","Diplusodon adpressipilus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2091,422
10388,"MOBOT","MOBOT_BR","3258329","Diplusodon adpressipilus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2092,422
10392,"MOBOT","MOBOT_BR","3263693","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2093,422
10393,"MOBOT","MOBOT_BR","3263695","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2094,422
10396,"MOBOT","MOBOT_BR","3396222","Diplusodon alatus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2095,422
10403,"MOBOT","MOBOT_BR","3158117","Diplusodon bradei",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2096,668
10405,"MOBOT","MOBOT_BR","3268653","Diplusodon bradei",NA,"S. A. Graham",-19.90498217,-47.26662739,2097,782
10406,"MOBOT","MOBOT_BR","3268654","Diplusodon bradei",NA,"S. A. Graham",-19.90498217,-47.26662739,2098,782
10407,"MOBOT","MOBOT_BR","3268656","Diplusodon bradei",NA,"S. A. Graham",-20.18751146,-46.51358296,2099,823
10411,"MOBOT","MOBOT_BR","3158332","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2100,501
10435,"MOBOT","MOBOT_BR","3264447","Diplusodon cordifolius",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2101,422
10480,"MOBOT","MOBOT_BR","3155412","Diplusodon glaucescens",NA,"A. Lourteig",-17.99283125,-43.61023331,2102,668
10495,"MOBOT","MOBOT_BR","3159157","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,2103,668
10498,"MOBOT","MOBOT_BR","3393626","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,2104,668
10499,"MOBOT","MOBOT_BR","3394006","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-17.99283125,-43.61023331,2105,668
10514,"MOBOT","MOBOT_BR","3156375","Diplusodon hexander",NA,"A. Lourteig",-17.99283125,-43.61023331,2106,668
10515,"MOBOT","MOBOT_BR","3156538","Diplusodon hexander",NA,"A. Lourteig",-17.99283125,-43.61023331,2107,668
10517,"MOBOT","MOBOT_BR","3159389","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2108,668
10522,"MOBOT","MOBOT_BR","3392656","Diplusodon hexander",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2109,668
10534,"MOBOT","MOBOT_BR","3157367","Diplusodon incanus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2110,422
10580,"MOBOT","MOBOT_BR","3263774","Diplusodon macrodon",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2111,422
10581,"MOBOT","MOBOT_BR","3264219","Diplusodon macrodon",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2112,422
10582,"MOBOT","MOBOT_BR","3264237","Diplusodon macrodon",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2113,422
10585,"MOBOT","MOBOT_BR","3156011","Diplusodon marginatus",NA,"A. Lourteig",-15.78111952,-47.79722597,2114,501
10596,"MOBOT","MOBOT_BR","3156785","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.07438198,-43.90441805,2115,788
10601,"MOBOT","MOBOT_BR","3268432","Diplusodon minasensis",NA,"T. B. Cavalcanti",-17.99283125,-43.61023331,2116,668
10604,"MOBOT","MOBOT_BR","3156656","Diplusodon nitidus",NA,"A. Lourteig",-17.99283125,-43.61023331,2117,668
10616,"MOBOT","MOBOT_BR","3156986","Diplusodon oblongus",NA,"T. B. Cavalcanti",-14.18302262,-47.53516279,2118,422
10624,"MOBOT","MOBOT_BR","3157889","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2119,501
10626,"MOBOT","MOBOT_BR","3158226","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2120,501
10627,"MOBOT","MOBOT_BR","3158561","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.78111952,-47.79722597,2121,501
10663,"MOBOT","MOBOT_BR","3263973","Diplusodon oblongus","angustifolius","T. B. Cavalcanti",-14.18302262,-47.53516279,2122,422
10665,"MOBOT","MOBOT_BR","3155229","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.18924536,-43.64555156,2123,748
10667,"MOBOT","MOBOT_BR","3159464","Diplusodon orbicularis",NA,"A. Lourteig",-17.99283125,-43.61023331,2124,668
10672,"MOBOT","MOBOT_BR","3268377","Diplusodon ovatus",NA,"S. A. Graham",-20.18751146,-46.51358296,2125,823
