country,major area,minor area,centroid (lat),centroid (long),distance (km)
Colombia,Huila,Pital,2.22986626,-75.83139091,16.2450520105
Colombia,Huila,Rivera,2.77412732,-75.21615051,19.6218123466
Colombia,Huila,Saladoblanco,2.06422281,-76.20957094,19.5743909704
Colombia,Huila,San Agustín,1.86385363,-76.43471735,35.1429122146
Colombia,Huila,Santa María,2.97098578,-75.73069102,22.1227276311
Colombia,Huila,Suaza,1.8884416,-75.82878153,14.5741971955
Colombia,Huila,Tarquí,2.13399372,-75.89284315,18.7382534622
Colombia,Huila,Tello,3.04119996,-75.07932466,26.264689987
Colombia,Huila,Teruel,2.84322832,-75.71133996,35.4689068525
Colombia,Huila,Tesalia,2.53524166,-75.71546299,17.0488998936
Colombia,Huila,Timaná,1.91202164,-75.97340999,12.6000214813
Colombia,Huila,Villavieja,3.26507188,-75.16191522,21.9215826645
Colombia,Huila,Yaguará,2.635281,-75.53223631,15.8541947513
Colombia,La Guajira,Barrancas,10.94968958,-72.72951581,23.3984015276
Colombia,La Guajira,El Molino,10.59462732,-72.85389337,7.5905026747
Colombia,La Guajira,Fonseca,10.81270388,-72.87331348,24.3925049056
Colombia,La Guajira,Maicao,11.32203684,-72.3520304,49.2753107988
Colombia,La Guajira,Manaure,11.57715954,-72.56307567,41.357851711
Colombia,La Guajira,Riohacha,11.15107568,-73.14041399,65.1888344544
Colombia,La Guajira,San Juan del Cesar,10.7484478,-73.08101417,37.7302919222
Colombia,La Guajira,Uribia,12.00271154,-71.7460238,81.1564606269
Colombia,La Guajira,Urumita,10.46651893,-73.02971258,20.5089698902
Colombia,La Guajira,Villanueva,10.57754339,-72.98914539,18.4880231842
Colombia,Magdalena,Aracataca,10.62745998,-73.96344125,55.3108738506
Colombia,Magdalena,Ariguaní,9.89383649,-74.13582684,36.3676477264
Colombia,Magdalena,Cerro de San Antonio,10.26241808,-74.83077945,13.4741919693
Colombia,Magdalena,Chivolo,10.08249741,-74.50695155,19.7190996657
Colombia,Magdalena,Ciénaga,10.84533294,-74.10038507,31.3128381559
Colombia,Magdalena,El Banco,9.10623194,-74.00047632,25.261046678
Colombia,Magdalena,El Piñón,10.32783141,-74.68585246,22.2138140682
Colombia,Magdalena,Fundación,10.4029611,-73.95186758,42.6608236771
Colombia,Magdalena,Guamal,9.22234136,-74.15875742,22.1189893215
Colombia,Magdalena,Pedraza,10.14880384,-74.7788736,22.0207736422
Colombia,Magdalena,Pivijay,10.37622128,-74.3865274,36.8082483668
Colombia,Magdalena,Plato,9.75023744,-74.51214666,41.7063886076
Colombia,Magdalena,Pueblo Viejo,10.78891077,-74.3468009,27.3668215185
Colombia,Magdalena,Remolino,10.63373204,-74.60462534,17.5275233819
Colombia,Magdalena,Salamina,10.49914587,-74.72956509,11.8451998457
Colombia,Magdalena,San Sebastián de Buenavista,9.33241749,-74.21522953,28.1503602387
Colombia,Magdalena,San Zenón,9.30840366,-74.3629203,24.6870674756
Colombia,Magdalena,Santa Ana,9.50026648,-74.34499218,59.8339958903
Colombia,Magdalena,Santa Marta (Dist. Esp.),11.11307572,-73.90705169,43.7710517106
Colombia,Magdalena,Tenerife,9.94697096,-74.73161801,21.8961758321
Colombia,Meta,Acacías,4.00928124,-73.78019966,35.501103564
Colombia,Meta,Barranca de Upía,4.47449101,-72.99366836,24.5482251158
Colombia,Meta,Cabuyaro,4.28532561,-72.98028377,24.607951742
Colombia,Meta,Castilla la Nueva,3.79386613,-73.53548351,21.7858426403
Colombia,Meta,Cumaral,4.22016823,-73.32251847,29.4219351944
Colombia,Meta,El Calvario,4.35427851,-73.74433617,13.0839080832
Colombia,Meta,El Castillo,3.57722768,-73.96442117,28.3558508099
Colombia,Meta,El Dorado,3.65432583,-73.7942648,8.7617973169
Colombia,Meta,Fuente de Oro,3.34167619,-73.62950806,21.5092174672
Colombia,Meta,Granada,3.48588823,-73.76213361,13.5811389196
Colombia,Meta,Guamal,3.92206161,-73.98350427,32.3232462643
Colombia,Meta,La Macarena,2.14751573,-74.06840943,79.8343273233
Colombia,Meta,La Uribe,3.01176973,-74.45686608,78.1131192583
Colombia,Meta,Lejanías,3.44379384,-74.04172697,35.5422012612
Colombia,Meta,Mapiripán,3.09705788,-71.9496415,108.9195485404
Colombia,Meta,Mesetas,3.05266218,-74.13674491,58.5488510256
Colombia,Meta,Puerto Concordia,2.71814435,-72.65970117,31.6379157989
Colombia,Meta,Puerto Gaitán,3.9938262,-71.63700806,114.1064755479
Colombia,Meta,Puerto López,4.03926802,-72.61632957,69.9511001636
Colombia,Meta,Puerto Lleras,3.21793957,-73.23215048,43.8059225598
Colombia,Meta,Puerto Rico,2.78272686,-73.13955606,52.5426245515
Colombia,Meta,Restrepo,4.19948438,-73.46964383,39.3614053927
Colombia,Meta,San Carlos de Guaroa,3.79841487,-73.21784801,34.0914521536
Colombia,Meta,San Juan de Arama,3.21178037,-73.81148939,38.5123165888
Colombia,Meta,San Juanito,4.42906286,-73.69636101,11.2589841321
Colombia,Meta,San Luis de Cubarral,3.75884151,-74.11422073,52.6631822054
Colombia,Meta,San Martín,3.53373946,-72.96159548,93.3317843683
Colombia,Meta,Villavicencio,4.07423655,-73.49149706,42.7635221226
Colombia,Meta,Vista Hermosa,2.78764426,-73.65331603,74.1412394572
Colombia,Nariño,Albán,1.49923504,-77.08457872,13.3155747714
Colombia,Nariño,Aldana,0.91204442,-77.73490608,8.3924610902
Colombia,Nariño,Ancuyá,1.27341095,-77.56931131,7.2090659058
Colombia,Nariño,Arboleda,1.49410346,-77.16345951,7.5176208892
Colombia,Nariño,Barbacoas,1.53345849,-78.13846536,54.4842116361
Colombia,Nariño,Belén,1.59480978,-77.05409086,5.9840658256
Colombia,Nariño,Buesaco,1.33814134,-77.17220369,19.8621458136
Colombia,Nariño,Córdoba,0.7913825,-77.36174848,33.1472878679
Colombia,Nariño,Chachagüí,1.43754324,-77.31677904,8.9777906716
Colombia,Nariño,Colón,1.63949525,-77.08715182,5.4845158084
Colombia,Nariño,Consacá,1.22651607,-77.47820092,10.2976823605
Colombia,Nariño,Contadero,0.9338325,-77.54652149,6.6536494744
Colombia,Nariño,Cuaspud,0.87967821,-77.77794952,7.9858447296
Colombia,Nariño,Cumbal,0.94414558,-77.94930585,26.3321681583
Colombia,Nariño,Cumbitara,1.67680598,-77.59295485,12.34425881
Colombia,Nariño,El Charco,2.25545841,-77.87111583,73.1350071766
Colombia,Nariño,El Rosario,1.78617894,-77.39161666,13.5265699934
Colombia,Nariño,El Tablón de Gomez,1.37985922,-76.97582961,19.056439354
Colombia,Nariño,El Tambo,1.47788961,-77.43867689,16.1355653691
Colombia,Nariño,Francisco Pizarro,2.13597004,-78.60404809,31.8432084654
Colombia,Nariño,Funes,0.92508199,-77.3409389,36.097985738
Colombia,Nariño,Guachucal,1.00207373,-77.78151041,10.5325324945
Colombia,Nariño,Guaitarilla,1.17930611,-77.55837045,8.735115149
Colombia,Nariño,Gualmatán,0.95378714,-77.60933414,5.0509972584
Colombia,Nariño,Iles,1.00101308,-77.55000463,8.3154096102
Colombia,Nariño,Imués,1.09331354,-77.53331314,8.7265665623
Colombia,Nariño,Ipiales,0.57461356,-77.37216243,51.2927473779
Colombia,Nariño,La Cruz,1.56495034,-76.92629078,15.6058650797
Colombia,Nariño,La Florida,1.3569328,-77.41270196,13.2007486895
Colombia,Nariño,La Llanada,1.51231621,-77.70533234,17.9037247386
Colombia,Nariño,La Tola,2.33584765,-78.20676044,32.1334014471
Colombia,Nariño,La Unión de Sucre,1.62688644,-77.15916687,9.7327548574
Colombia,Nariño,Leiva,1.96146431,-77.37562052,22.5156510421
Colombia,Nariño,Linares,1.40054298,-77.544217,12.1208413037
Colombia,Nariño,Los Andes,1.57786722,-77.62909979,17.8551828712
Colombia,Nariño,Magüí,1.92049057,-77.94348197,52.6019524536
Colombia,Nariño,Mallama,1.1704764,-77.87004805,17.919332225
Colombia,Nariño,Mosquera,2.42682336,-78.47037272,22.0831471696
Colombia,Nariño,Olaya Herrera,2.21929054,-78.32236049,37.7124694816
Colombia,Nariño,Ospina,1.05305373,-77.59872021,8.9131274055
Colombia,Nariño,Policarpa,1.73298616,-77.49181407,19.0511708558
Colombia,Nariño,Potosí,0.74792215,-77.40666804,24.6865240574
Colombia,Nariño,Providencia,1.2472192,-77.63086581,9.5347513491
Colombia,Nariño,Puerres,0.82123005,-77.31980161,36.7148182473
Colombia,Nariño,Pupiales,0.93644975,-77.67003811,11.3140593757
Colombia,Nariño,Ricaurte,1.21475632,-78.211176,44.4825618124
Colombia,Nariño,Roberto Payán,1.93767712,-78.42352945,40.6667891473
Colombia,Nariño,Samaniego,1.4378273,-77.72625594,23.3415904484
Colombia,Nariño,San Bernardo,1.53861746,-77.03797817,9.958882039
Colombia,Nariño,San Juan de Pasto,1.06188565,-77.22296294,48.5941945776
Colombia,Nariño,San Lorenzo,1.55730822,-77.24599812,13.3225331535
Colombia,Nariño,San Pablo,1.67019924,-77.02371511,13.2829418555
Colombia,Nariño,San Pedro de Cartago,1.55531825,-77.12982485,6.0878618153
Colombia,Nariño,Sandoná,1.30722302,-77.48283191,12.9888984811
Colombia,Nariño,Santa Bárbara,2.37962628,-77.92752393,53.88714439
Colombia,Nariño,Santa Cruz,1.32287817,-77.77375962,21.6585191966
Colombia,Nariño,Sapuyes,1.05954239,-77.70660791,9.4531783155
Colombia,Nariño,Taminango,1.59388404,-77.35521779,11.8145454772
Colombia,Nariño,Tangua,1.09190286,-77.38644999,15.0883207115
Colombia,Nariño,Túquerres,1.16004916,-77.67034726,16.0172307617
Colombia,Nariño,Tumaco,1.58608921,-78.66366411,42.7068558777
Colombia,Nariño,Yacuanquer,1.16112093,-77.44198564,10.4408503827
Colombia,Norte de Santander,Abrego,8.00004965,-73.18507645,36.3306307954
Colombia,Norte de Santander,Arboledas,7.59050237,-72.89673255,20.1608534054
Colombia,Norte de Santander,Bochalema,7.60217393,-72.68839605,15.5765677634
Colombia,Norte de Santander,Bucarasica,8.06000974,-72.94723358,12.0306157304
Colombia,Norte de Santander,Cáchira,7.65717688,-73.19647663,27.1325904273
Colombia,Norte de Santander,Cácota,7.25045978,-72.67831151,9.0102508789
Colombia,Norte de Santander,Chinácota,7.55544848,-72.60413083,13.2416527331
Colombia,Norte de Santander,Chitagá,7.03202048,-72.5507277,29.3384306951
Colombia,Norte de Santander,Convención,8.82242335,-73.22849603,57.874056165
Colombia,Norte de Santander,Cucutilla,7.47075378,-72.8240901,16.2570694282
Colombia,Norte de Santander,Durania,7.71915629,-72.7002874,11.6630317044
Colombia,Norte de Santander,El Carmen,8.85814046,-73.35140947,63.1667628604
Colombia,Norte de Santander,El Tarra,8.65445035,-73.05311131,21.0817570738
Colombia,Norte de Santander,El Zulia,8.06544282,-72.65985766,25.1805169842
Colombia,Norte de Santander,Gramalote,7.87848208,-72.82200567,13.8328988836
Colombia,Norte de Santander,Hacarí,8.34389438,-73.09632512,14.5539389503
Colombia,Norte de Santander,Herrán,7.48069887,-72.50059165,13.6963539401
Colombia,Norte de Santander,La Esperanza,7.68603123,-73.40725254,28.0750003411
Colombia,Norte de Santander,La Playa de Belén,8.24006408,-73.20794181,13.7884295328
Colombia,Norte de Santander,Labateca,7.24558122,-72.55286484,16.0020273968
Colombia,Norte de Santander,Los Patios,7.70540513,-72.56919983,11.3307965073
Colombia,Norte de Santander,Lourdes,7.94192936,-72.86757887,9.143375673
Colombia,Norte de Santander,Mutiscua,7.29809965,-72.79878514,9.8816632991
Colombia,Norte de Santander,Ocaña,8.21643981,-73.34917468,18.9660077538
Colombia,Norte de Santander,Pamplona,7.3493975,-72.69951424,18.092465871
Colombia,Norte de Santander,Pamplonita,7.45814987,-72.65964776,12.2707974733
Colombia,Norte de Santander,Puerto Santander,8.31335796,-72.44150169,9.1003108905
Colombia,Norte de Santander,Ragonvalia,7.57795179,-72.52460673,8.8196874558
Colombia,Norte de Santander,Salazar de las Palmas,7.75503171,-72.8947591,18.2311613903
Colombia,Norte de Santander,San Calixto,8.4417858,-73.16597737,21.4730847761
Colombia,Norte de Santander,San Cayetano,7.82887043,-72.63787254,12.2302934054
Colombia,Norte de Santander,San José de Cúcuta,8.08413283,-72.50517022,44.2210297884
Colombia,Norte de Santander,Santiago,7.8693089,-72.73753697,10.1644021898
Colombia,Norte de Santander,Santo Domingo de Silos,7.14737757,-72.81900916,17.3092308976
Colombia,Norte de Santander,Sardinata,8.234242,-72.82039199,29.1448532709
Colombia,Norte de Santander,Teorama,8.76762576,-73.1604049,54.0965675086
Colombia,Norte de Santander,Tibú,8.69540283,-72.81267848,53.066697632
Colombia,Norte de Santander,Toledo,7.20998032,-72.31664132,40.502764893
Colombia,Norte de Santander,Villa Caro,7.91556336,-73.00671813,19.301324798
Colombia,Norte de Santander,Villa del Rosario,7.74869801,-72.5071809,15.1727283314
Colombia,Putumayo,Colón,1.16059842,-77.01243397,13.8239521124
Colombia,Putumayo,Orito,0.66821653,-76.93474044,37.9523969889
Colombia,Putumayo,Puerto Asís,0.46246033,-76.34106337,62.2656665247
Colombia,Putumayo,Puerto Caicedo,0.67636952,-76.41351046,46.113615368
Colombia,Putumayo,Puerto Guzmán,0.74651653,-75.91281119,68.4888484415
Colombia,Putumayo,Puerto Leguízamo,0.06994169,-75.0853683,144.7500077321
Colombia,Putumayo,San Francisco,1.1115523,-76.83987202,21.5421040918
Colombia,Putumayo,San Miguel de Mocoa,1.1585708,-76.63419257,44.7890784981
Colombia,Putumayo,Santiago,1.05363302,-77.03892256,14.1879801872
Colombia,Putumayo,Sibundoy,1.21933462,-76.9561308,9.8536106991
Colombia,Putumayo,Valle del Guamuez,0.35664687,-76.86465976,33.5411237385
Colombia,Putumayo,Villagarzón,0.89663465,-76.72794574,31.4220645036
Colombia,Quindío,Armenia,4.50946538,-75.72328544,10.3170090274
Colombia,Quindío,Buenavista,4.38241908,-75.77348253,4.8101968662
Colombia,Quindío,Córdoba,4.38054902,-75.6668535,10.2819352314
Colombia,Quindío,Calarcá,4.46136102,-75.6672123,18.2718015547
Colombia,Quindío,Circasia,4.59939744,-75.68536139,10.254506055
Colombia,Quindío,Filandia,4.64450188,-75.70974219,11.8429375172
Colombia,Quindío,Génova,4.2274284,-75.75479921,13.4566212452
Colombia,Quindío,La Tebaida,4.44614311,-75.82835545,7.5667822286
Colombia,Quindío,Montenegro,4.52312853,-75.81639274,10.5947428633
Colombia,Quindío,Pijao,4.31839111,-75.71932873,13.8834715498
Colombia,Quindío,Quimbaya,4.59342244,-75.83759385,9.0720721977
Colombia,Quindío,Salento,4.6113635,-75.53503033,18.4351573783
Colombia,Risaralda,Apía,5.12115532,-76.0378899,22.6781780641
Colombia,Risaralda,Balboa,4.91779523,-75.98727339,10.3811787609
Colombia,Risaralda,Belén de Umbría,5.19498544,-75.91387633,9.9181021007
Colombia,Risaralda,Dosquebradas,4.82519836,-75.68980945,9.0352761942
Colombia,Risaralda,Guática,5.31234439,-75.85703741,7.5426202691
Colombia,Risaralda,La Celia,4.99179161,-76.08330173,8.3413614303
Colombia,Risaralda,La Virginia,4.89538244,-75.88905806,4.974732049
Colombia,Risaralda,Marsella,4.93179452,-75.78662907,11.1904376719
Colombia,Risaralda,Mistrato,5.36850688,-76.00820563,18.8589962536
Colombia,Risaralda,Pereira,4.77003467,-75.73320546,35.7032057492
Colombia,Risaralda,Pueblo Rico,5.2052938,-76.1916531,26.9337460189
Colombia,Risaralda,Quinchía,5.31978335,-75.75776922,9.051523662
Colombia,Risaralda,Santa Rosa de Cabal,4.83221374,-75.57196802,19.4737857641
Colombia,Risaralda,Santuario,5.02796728,-76.0201294,17.3092013581
Colombia,San Andrés y Providencia,n.a. (1),15.34482577,-79.34412593,161.4941972213
Colombia,San Andrés y Providencia,Providencia,13.35328257,-81.37396615,4.6018918986
Colombia,San Andrés y Providencia,San Andrés,12.54283316,-81.71774981,44.2055494966
Colombia,Santander,Aguada,6.16019283,-73.5274604,5.6341341797
Colombia,Santander,Albania,5.7706434,-73.86458642,16.4059125786
Colombia,Santander,Aratoca,6.70450164,-73.02877069,11.8343879513
Colombia,Santander,Barbosa,5.95160542,-73.63726329,6.2947392292
Colombia,Santander,Barichara,6.64556229,-73.23386838,9.4626740339
Colombia,Santander,Barrancabermeja,7.04418214,-73.78312748,38.7320576611
Colombia,Santander,Betulia,6.99623599,-73.39157691,20.9829176567
Colombia,Santander,Bolívar,6.09869012,-74.15038375,47.3553031517
Colombia,Santander,Bucaramanga,7.1371595,-73.13278616,10.2635121983
Colombia,Santander,Cabrera,6.5644027,-73.26765977,9.346910753
Colombia,Santander,California,7.40744986,-72.99737644,12.2822215297
Colombia,Santander,Capitanejo,6.50030655,-72.70351141,10.4884291961
Colombia,Santander,Carcasí,6.64799053,-72.59324854,10.7327211238
Colombia,Santander,Cepitá,6.73375406,-72.94909202,11.0089757051
Colombia,Santander,Cerrito,6.89069626,-72.67103102,16.8806046877
Colombia,Santander,Charalá,6.17512891,-73.17587144,27.234326134
Colombia,Santander,Charta,7.24488654,-73.00714342,11.078706253
Colombia,Santander,Chimá,6.36289378,-73.42533148,13.3011332665
Colombia,Santander,Chipatá,6.06312042,-73.65391996,7.9700382613
Colombia,Santander,Cimitarra,6.42830299,-74.174477,43.4998772025
Colombia,Santander,Concepción,6.77020408,-72.63435441,17.8988971748
Colombia,Santander,Confines,6.34876422,-73.2099106,7.0205845088
Colombia,Santander,Contratación,6.29318079,-73.48398352,8.3834102999
Colombia,Santander,Coromoro,6.22840938,-72.98807956,16.5944862633
Colombia,Santander,Curití,6.60630271,-73.0460139,13.2601253102
Colombia,Santander,El Carmen de Chucurí,6.67037225,-73.61542037,26.2592101347
Colombia,Santander,El Guacamayo,6.24857439,-73.52958688,10.6667250545
Colombia,Santander,El Peñon,6.06872043,-73.98946686,20.1972882942
Colombia,Santander,El Playón,7.51698943,-73.19559249,14.4794065511
Colombia,Santander,Encino,6.05335969,-73.06736636,17.0809118901
Colombia,Santander,Enciso,6.64651847,-72.70708205,8.8564764384
Colombia,Santander,Florián,5.80386957,-74.01578427,13.1833194901
Colombia,Santander,Floridablanca,7.06317266,-73.08583069,8.9097489409
Colombia,Santander,Gámbita,5.90273482,-73.36787809,19.2924953551
Colombia,Santander,Güepsa,6.02682683,-73.59412403,5.0557655657
Colombia,Santander,Galán,6.66266625,-73.34231569,14.6353676488
Colombia,Santander,Girón,7.06863232,-73.31728022,31.7979628463
Colombia,Santander,Guaca,6.91595382,-72.84791611,17.4126429465
Colombia,Santander,Guadalupe,6.20599264,-73.40787899,10.0427118426
Colombia,Santander,Guapotá,6.30696909,-73.32849057,6.9256449876
Colombia,Santander,Guavatá,5.9339687,-73.71737912,7.1294701418
Colombia,Santander,Hato,6.54689584,-73.3793573,9.9955277036
Colombia,Santander,Jesús María,5.85982954,-73.83525344,10.600851108
Colombia,Santander,Jordán,6.69856805,-73.10966387,5.4134056107
Colombia,Santander,La Belleza,5.89013857,-74.03839306,18.8459422682
Colombia,Santander,La Paz,6.20272775,-73.63711374,18.8384609039
Colombia,Santander,Landázuri,6.30651733,-73.85135248,32.9259772155
Colombia,Santander,Lebrija,7.19712396,-73.31566264,23.845252843
Colombia,Santander,Los Santos,6.79734473,-73.12489831,11.3801532986
Colombia,Santander,Málaga,6.70748514,-72.77102761,5.7946287298
Colombia,Santander,Macaravita,6.49732839,-72.61075001,11.4863623835
Colombia,Santander,Matanza,7.33668108,-73.08195821,17.0177739984
Colombia,Santander,Mogotes,6.47420595,-72.98458266,19.0409521027
Colombia,Santander,Molagavita,6.62624823,-72.85224633,11.0793582843
Colombia,Santander,Ocamonte,6.34375435,-73.13683248,6.3230977091
Colombia,Santander,Oiba,6.2269528,-73.29090841,12.477101755
Colombia,Santander,Onzaga,6.32436927,-72.8324078,24.3061906842
Colombia,Santander,Páramo,6.43749028,-73.18027843,8.4519016403
Colombia,Santander,Palmar,6.49738891,-73.30739047,5.1827360455
Colombia,Santander,Palmas del Socorro,6.37287863,-73.28150199,7.6228062112
Colombia,Santander,Piedecuesta,6.95536438,-73.02379334,18.9514668431
Colombia,Santander,Pinchote,6.50842285,-73.18875988,5.4746457498
Colombia,Santander,Puente Nacional,5.8165842,-73.69286873,12.9801284172
Colombia,Santander,Puerto Parra,6.67653453,-73.98223938,27.5744051585
Colombia,Santander,Puerto Wilches,7.53662726,-73.80505745,64.9478976096
Colombia,Santander,Rionegro,7.44737138,-73.37630507,53.8309699505
Colombia,Santander,Sabana de Torres,7.41842245,-73.59687808,34.4729494688
Colombia,Santander,San Andrés de Cuerquia,6.78376324,-72.83406958,17.6209981574
Colombia,Santander,San Benito,6.10203615,-73.53755453,6.7400842485
Colombia,Santander,San Gil,6.54454943,-73.13870939,10.4716087086
Colombia,Santander,San Joaquín,6.44158324,-72.87377049,11.133441244
Colombia,Santander,San José de Miranda,6.61111692,-72.77361517,8.9962959679
Colombia,Santander,San Miguel,6.55717481,-72.66509647,6.7688799805
Colombia,Santander,San Vicente de Chucurí,6.86816079,-73.52244879,30.1902395563
Colombia,Santander,Santa Bárbara,6.93819293,-72.93157433,13.7239610276
Colombia,Santander,Santa Helena del Opón,6.39694158,-73.60036653,15.1045950965
Colombia,Santander,Simacota,6.64861679,-73.71890527,52.0011847213
Colombia,Santander,Socorro,6.45646487,-73.25502251,8.5376274259
Colombia,Santander,Suaita,6.08222128,-73.37008473,16.2687891252
Colombia,Santander,Sucre,5.96994945,-73.9662869,25.7722976594
Colombia,Santander,Suratá,7.5169579,-73.05902288,12.8333199053
Colombia,Santander,Tona,7.15727771,-72.96558102,12.7987152962
Colombia,Santander,Vélez,6.232811,-73.72583324,35.0198076338
Colombia,Santander,Valle de San José,6.41983548,-73.12946451,6.8154079552
Colombia,Santander,Vetas,7.33539154,-72.9328719,14.9366364985
Colombia,Santander,Villanueva,6.66554804,-73.17780967,10.0294870575
Colombia,Santander,Zapatoca,6.81845336,-73.29587325,24.9449968313
